Ngay,CSAD_t,R_m_t,Abs_R_m_t,R_m_t^2,H1,H2,H3
2020-01-07,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-08,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-09,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-10,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-13,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-14,0.00040627736504459126,0.00012039620166696362,0.00012039620166696362,1.4495245375832174e-08,1,0,0
2020-01-15,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-16,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-17,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-20,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-21,0.00040641287944474,0.000120261303241361,0.000120261303241361,1.4462781057310585e-08,1,0,0
2020-01-22,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-30,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-01-31,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,1,0,0
2020-02-03,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-04,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-05,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-06,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-07,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-10,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-11,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-12,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-13,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-14,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-17,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-18,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-19,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-20,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-21,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-24,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-02-25,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-02-26,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-02-27,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-02-28,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-02,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-03,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-04,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-05,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-06,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-03-09,0.000407341478684874,0.00011398262004354368,0.00011398262004354368,1.2992037671990846e-08,0,1,0
2020-03-10,0.000407341478684874,0.00011398262004354368,0.00011398262004354368,1.2992037671990846e-08,0,1,0
2020-03-11,0.0004056800703178679,0.00011272446230236679,0.00011272446230236679,1.2706804401357711e-08,0,1,0
2020-03-12,0.0004031702941495844,0.00010618417087539681,0.00010618417087539681,1.1275078144495468e-08,0,1,0
2020-03-13,0.000407341478684874,0.00011398262004354368,0.00011398262004354368,1.2992037671990846e-08,0,1,0
2020-03-16,0.000407341478684874,0.00011398262004354368,0.00011398262004354368,1.2992037671990846e-08,0,1,0
2020-03-17,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-18,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-19,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-20,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-23,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-24,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-25,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-26,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-27,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-30,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-03-31,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-01,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-03,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-06,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-07,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-08,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-09,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-10,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-13,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-14,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-15,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-16,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-17,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-20,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-21,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-22,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-23,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-24,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-27,0.0004089089545483883,0.00011606949163513031,0.00011606949163513031,1.3472126888437586e-08,0,1,0
2020-04-28,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-04-29,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-04,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-05,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-06,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-07,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-08,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-11,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-12,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-13,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-14,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-15,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-18,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-19,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-20,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-21,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-22,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-25,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-26,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-27,0.00040724130285277365,0.00011758554856312397,0.00011758554856312397,1.3826361230890786e-08,0,1,0
2020-05-28,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-05-29,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-01,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-02,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-03,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-04,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-05,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-08,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-09,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-10,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-11,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-12,0.0004044488747620212,0.00011111631251998954,0.00011111631251998954,1.2346834908039984e-08,0,1,0
2020-06-15,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-16,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-17,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-18,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-19,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-22,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-23,0.0004072994254821021,0.00011579231016753378,0.00011579231016753378,1.3407859093934347e-08,0,1,0
2020-06-24,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-06-25,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-06-26,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-06-29,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-06-30,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-01,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-02,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-03,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-06,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-07,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-08,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-09,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-10,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-13,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-14,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-15,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-16,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-17,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-20,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-21,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-22,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-23,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-24,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-27,0.0004086906357496262,0.00010976763017891415,0.00010976763017891415,1.2048932635094864e-08,0,1,0
2020-07-28,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-29,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-30,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-07-31,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-03,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-04,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-05,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-06,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-07,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-10,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-11,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-12,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-13,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-14,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-17,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-18,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-19,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-08-20,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-21,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-24,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-25,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-26,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-27,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-28,0.00040793665818039454,0.0001090238414957532,0.0001090238414957532,1.1886198014491116e-08,0,1,0
2020-08-31,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-01,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-03,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-04,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-07,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-08,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-09,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-10,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-11,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-14,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-15,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-16,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-17,0.0004091463038509993,0.00011206014197193984,0.00011206014197193984,1.2557475418771313e-08,0,1,0
2020-09-18,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-21,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-22,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-23,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-24,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-25,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-28,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-29,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-09-30,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-01,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-02,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-05,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-06,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-07,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-08,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-09,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-12,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-13,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-14,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-15,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-16,0.00041494585244592977,0.0001062073865091659,0.0001062073865091659,1.1280008949107354e-08,0,1,0
2020-10-19,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-20,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-21,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-22,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-23,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-10-26,0.00041351199572794566,0.00010454504234451351,0.00010454504234451351,1.0929665878816123e-08,0,1,0
2020-10-27,0.00041351199572794566,0.00010454504234451351,0.00010454504234451351,1.0929665878816123e-08,0,1,0
2020-10-28,0.00041351199572794566,0.00010454504234451351,0.00010454504234451351,1.0929665878816123e-08,0,1,0
2020-10-29,0.00041351199572794566,0.00010454504234451351,0.00010454504234451351,1.0929665878816123e-08,0,1,0
2020-10-30,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-02,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-03,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-04,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-05,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-06,0.0004152794984695903,0.00010466739834130878,0.00010466739834130878,1.0955264275538209e-08,0,1,0
2020-11-09,0.00041494585244592977,0.0001062073865091659,0.0001062073865091659,1.1280008949107354e-08,0,1,0
2020-11-10,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-11,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-12,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-13,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-16,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-17,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-18,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-19,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-20,0.00040736919666187844,9.290346252633355e-05,9.290346252633355e-05,8.631053349381862e-09,0,1,0
2020-11-23,0.00040636115599961074,9.190916787309678e-05,9.190916787309678e-05,8.447295139125085e-09,0,1,0
2020-11-24,0.00041772757252936523,9.996752228933266e-05,9.996752228933266e-05,9.993505512668223e-09,0,1,0
2020-11-25,0.00041448213858014495,0.00010706906570700576,0.00010706906570700576,1.1463784831371116e-08,0,1,0
2020-11-26,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-11-27,0.00039993994681784226,9.25303933666371e-05,9.25303933666371e-05,8.561873696584598e-09,0,1,0
2020-11-30,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-01,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-02,0.0004138704723932778,0.00010729263243386056,0.00010729263243386056,1.1511708974587507e-08,0,1,0
2020-12-03,0.0004138704723932778,0.00010729263243386056,0.00010729263243386056,1.1511708974587507e-08,0,1,0
2020-12-04,0.0004138704723932778,0.00010729263243386056,0.00010729263243386056,1.1511708974587507e-08,0,1,0
2020-12-07,0.0004138704723932778,0.00010729263243386056,0.00010729263243386056,1.1511708974587507e-08,0,1,0
2020-12-08,0.0004138704723932778,0.00010729263243386056,0.00010729263243386056,1.1511708974587507e-08,0,1,0
2020-12-09,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-10,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-11,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-14,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-15,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-16,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-17,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-18,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-21,0.00041319529200769845,0.00010607861588716222,0.00010607861588716222,1.1252672748536104e-08,0,1,0
2020-12-22,0.00041485405555846975,0.00010630002556990544,0.00010630002556990544,1.129969543616255e-08,0,1,0
2020-12-23,0.0004150393997462025,0.00010420913051922919,0.00010420913051922919,1.0859542883573744e-08,0,1,0
2020-12-24,0.0004150393997462025,0.00010420913051922919,0.00010420913051922919,1.0859542883573744e-08,0,1,0
2020-12-25,0.0004150393997462025,0.00010420913051922919,0.00010420913051922919,1.0859542883573744e-08,0,1,0
2020-12-28,0.0004150393997462025,0.00010420913051922919,0.00010420913051922919,1.0859542883573744e-08,0,1,0
2020-12-29,0.0004133767056954544,0.00010216870275424476,0.00010216870275424476,1.043844382248522e-08,0,1,0
2020-12-30,0.00041117222622781655,9.628282911170487e-05,9.628282911170487e-05,9.270383181753762e-09,0,1,0
2020-12-31,0.0004133767056954544,0.00010216870275424476,0.00010216870275424476,1.043844382248522e-08,0,1,0
2021-01-04,0.0004133767056954544,0.00010216870275424476,0.00010216870275424476,1.043844382248522e-08,0,1,0
2021-01-05,0.0004133767056954544,0.00010216870275424476,0.00010216870275424476,1.043844382248522e-08,0,1,0
2021-01-06,0.0004139678918193166,9.968010961173285e-05,9.968010961173285e-05,9.936124252207076e-09,0,1,0
2021-01-07,0.0004139678918193166,9.968010961173285e-05,9.968010961173285e-05,9.936124252207076e-09,0,1,0
